# Z (Å)    Density (g/cm^3)    (Frames 1000 to 3021)
50.036915 0.000000
50.217880 0.000000
50.398845 0.000000
50.579811 0.000000
50.760776 0.000000
50.941741 0.000000
51.122707 0.000000
51.303672 0.000000
51.484637 0.000000
51.665603 0.000000
51.846568 0.000000
52.027533 0.000000
52.208499 0.000000
52.389464 0.000000
52.570429 0.000000
52.751395 0.000000
52.932360 0.000000
53.113325 0.000000
53.294291 0.000000
53.475256 0.000000
53.656221 0.000000
53.837187 0.000000
54.018152 0.000000
54.199117 0.000000
